,timestamp,time,KRW,volumeto
401,2018-01-28 01:00:00,1517068800,0.0,0.0
402,2018-01-28 02:00:00,1517072400,0.0,0.0
403,2018-01-28 03:00:00,1517076000,0.0,0.0
404,2018-01-28 04:00:00,1517079600,0.0,0.0
405,2018-01-28 05:00:00,1517083200,0.0,0.0
406,2018-01-28 06:00:00,1517086800,0.0,0.0
407,2018-01-28 07:00:00,1517090400,0.0,0.0
408,2018-01-28 08:00:00,1517094000,0.0,0.0
409,2018-01-28 09:00:00,1517097600,0.0,0.0
410,2018-01-28 10:00:00,1517101200,0.0,0.0
411,2018-01-28 11:00:00,1517104800,0.0,0.0
412,2018-01-28 12:00:00,1517108400,0.0,0.0
413,2018-01-28 13:00:00,1517112000,0.0,0.0
414,2018-01-28 14:00:00,1517115600,0.0,0.0
415,2018-01-28 15:00:00,1517119200,0.0,0.0
416,2018-01-28 16:00:00,1517122800,0.0,0.0
417,2018-01-28 17:00:00,1517126400,0.0,0.0
418,2018-01-28 18:00:00,1517130000,0.0,0.0
419,2018-01-28 19:00:00,1517133600,0.0,0.0
420,2018-01-28 20:00:00,1517137200,0.0,0.0
421,2018-01-28 21:00:00,1517140800,0.0,0.0
422,2018-01-28 22:00:00,1517144400,0.0,0.0
423,2018-01-28 23:00:00,1517148000,0.0,0.0
424,2018-01-29 00:00:00,1517151600,0.0,0.0
425,2018-01-29 01:00:00,1517155200,0.0,0.0
426,2018-01-29 02:00:00,1517158800,0.0,0.0
427,2018-01-29 03:00:00,1517162400,0.0,0.0
428,2018-01-29 04:00:00,1517166000,0.0,0.0
429,2018-01-29 05:00:00,1517169600,0.0,0.0
430,2018-01-29 06:00:00,1517173200,0.0,0.0
431,2018-01-29 07:00:00,1517176800,0.0,0.0
432,2018-01-29 08:00:00,1517180400,0.0,0.0
433,2018-01-29 09:00:00,1517184000,0.0,0.0
434,2018-01-29 10:00:00,1517187600,0.0,0.0
435,2018-01-29 11:00:00,1517191200,0.0,0.0
436,2018-01-29 12:00:00,1517194800,0.0,0.0
437,2018-01-29 13:00:00,1517198400,0.0,0.0
438,2018-01-29 14:00:00,1517202000,0.0,0.0
439,2018-01-29 15:00:00,1517205600,0.0,0.0
440,2018-01-29 16:00:00,1517209200,0.0,0.0
441,2018-01-29 17:00:00,1517212800,0.0,0.0
442,2018-01-29 18:00:00,1517216400,0.0,0.0
443,2018-01-29 19:00:00,1517220000,0.0,0.0
444,2018-01-29 20:00:00,1517223600,0.0,0.0
445,2018-01-29 21:00:00,1517227200,0.0,0.0
446,2018-01-29 22:00:00,1517230800,0.0,0.0
447,2018-01-29 23:00:00,1517234400,0.0,0.0
448,2018-01-30 00:00:00,1517238000,0.0,0.0
449,2018-01-30 01:00:00,1517241600,0.0,0.0
450,2018-01-30 02:00:00,1517245200,0.0,0.0
451,2018-01-30 03:00:00,1517248800,0.0,0.0
452,2018-01-30 04:00:00,1517252400,0.0,0.0
453,2018-01-30 05:00:00,1517256000,0.0,0.0
454,2018-01-30 06:00:00,1517259600,0.0,0.0
455,2018-01-30 07:00:00,1517263200,0.0,0.0
456,2018-01-30 08:00:00,1517266800,0.0,0.0
457,2018-01-30 09:00:00,1517270400,0.0,0.0
458,2018-01-30 10:00:00,1517274000,0.0,0.0
459,2018-01-30 11:00:00,1517277600,0.0,0.0
460,2018-01-30 12:00:00,1517281200,0.0,0.0
461,2018-01-30 13:00:00,1517284800,0.0,0.0
462,2018-01-30 14:00:00,1517288400,0.0,0.0
463,2018-01-30 15:00:00,1517292000,0.0,0.0
464,2018-01-30 16:00:00,1517295600,0.0,0.0
465,2018-01-30 17:00:00,1517299200,0.0,0.0
466,2018-01-30 18:00:00,1517302800,0.0,0.0
467,2018-01-30 19:00:00,1517306400,0.0,0.0
468,2018-01-30 20:00:00,1517310000,0.0,0.0
469,2018-01-30 21:00:00,1517313600,0.0,0.0
470,2018-01-30 22:00:00,1517317200,0.0,0.0
471,2018-01-30 23:00:00,1517320800,0.0,0.0
472,2018-01-31 00:00:00,1517324400,0.0,0.0
473,2018-01-31 01:00:00,1517328000,0.0,0.0
474,2018-01-31 02:00:00,1517331600,0.0,0.0
475,2018-01-31 03:00:00,1517335200,0.0,0.0
476,2018-01-31 04:00:00,1517338800,0.0,0.0
477,2018-01-31 05:00:00,1517342400,0.0,0.0
478,2018-01-31 06:00:00,1517346000,0.0,0.0
479,2018-01-31 07:00:00,1517349600,0.0,0.0
480,2018-01-31 08:00:00,1517353200,0.0,0.0
481,2018-01-31 09:00:00,1517356800,0.0,0.0
482,2018-01-31 10:00:00,1517360400,0.0,0.0
483,2018-01-31 11:00:00,1517364000,0.0,0.0
484,2018-01-31 12:00:00,1517367600,0.0,0.0
485,2018-01-31 13:00:00,1517371200,0.0,0.0
486,2018-01-31 14:00:00,1517374800,0.0,0.0
487,2018-01-31 15:00:00,1517378400,0.0,0.0
488,2018-01-31 16:00:00,1517382000,0.0,0.0
489,2018-01-31 17:00:00,1517385600,0.0,0.0
490,2018-01-31 18:00:00,1517389200,0.0,0.0
491,2018-01-31 19:00:00,1517392800,0.0,0.0
492,2018-01-31 20:00:00,1517396400,0.0,0.0
493,2018-01-31 21:00:00,1517400000,0.0,0.0
494,2018-01-31 22:00:00,1517403600,0.0,0.0
495,2018-01-31 23:00:00,1517407200,0.0,0.0
